Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
7206,324840.300,317432.673,88,1025,65,3,3.000,49
7207,323685.300,318082.567,88,974,65,3,3.000,49
7208,323203.300,318304.806,88,988,65,3,2.999,49
7209,322011.300,317022.271,88,970,65,3,3.000,49
7210,321553.300,317082.714,88,956,65,4,3.001,465
7211,321263.300,317211.467,88,909,65,3,3.000,49
7212,321570.300,317467.900,65,887,65,3,3.000,49
7213,321143.300,316785.089,65,875,65,3,3.000,45
7214,321948.300,318182.119,65,875,65,3,3.000,49
7215,322480.300,318043.696,65,861,65,3,3.000,49
7216,321998.300,318164.607,65,864,65,3,3.000,48
7217,321977.300,317786.653,65,856,65,3,3.000,49
7218,322929.300,318818.619,65,891,65,3,3.000,49
7219,323809.300,319095.069,125,872,65,3,3.000,49
7220,326356.300,318792.502,125,832,65,3,2.999,49
7221,320985.300,318068.898,65,883,65,3,3.000,49
7222,321629.300,317710.850,125,902,65,3,3.000,49
7223,321303.300,318184.590,88,923,65,3,3.000,49
7224,320960.300,318149.523,88,908,65,3,3.000,49
7225,321546.300,318140.190,65,897,65,3,3.000,49
7226,321363.300,316810.276,129,941,65,4,3.001,529
7227,322440.300,316725.164,129,952,65,3,3.000,49
7228,323558.300,317858.978,129,933,65,3,3.000,61
7229,322943.300,318888.142,129,929,65,3,3.000,49
7230,322170.300,318602.240,129,976,65,3,3.000,49
7231,322662.300,319610.362,65,970,65,3,2.999,49
7232,322274.300,319511.423,65,1011,65,3,3.000,49
7233,322566.300,319909.767,88,1011,65,3,3.000,49
7234,322267.300,318984.806,88,995,65,3,2.999,49
7235,323376.300,319206.341,88,1010,65,3,2.998,49
7236,323627.300,319206.513,88,1025,65,3,2.999,49
7237,322040.300,317954.703,88,1047,65,3,3.000,49
7238,322088.300,318596.205,88,1047,65,3,3.000,49
7239,321706.300,318928.446,88,1053,65,3,3.000,49
7240,321706.300,317988.196,97,1069,65,3,3.000,49
7241,322649.300,318331.876,88,1099,65,3,3.000,49
7242,323002.300,320251.673,65,1074,65,3,3.000,49
7243,323035.300,320127.311,88,1067,65,3,3.000,49
7244,323136.300,320331.838,88,1102,65,3,3.000,49
7245,323868.300,320337.883,88,1108,65,3,3.000,49
7246,323332.300,320279.913,88,1086,65,4,3.001,264
7247,323428.300,320707.743,88,1078,65,4,3.000,264
7248,322986.300,319406.290,88,1078,65,4,3.002,217
7249,323179.300,319476.787,88,1091,65,4,3.004,264
7250,322919.300,318167.170,88,1096,65,4,3.006,264
7251,323490.300,317590.761,88,1080,65,4,3.005,264
7252,322727.300,317894.537,88,1056,65,4,3.005,264
7253,323014.300,318507.054,88,1081,65,4,3.004,264
7254,322777.300,319419.296,88,1104,65,4,3.002,264
7255,322852.300,318929.125,88,1099,65,4,3.002,264
7256,323921.300,319658.271,88,1097,65,4,3.002,264
7257,323399.300,318674.844,88,1101,65,4,3.001,264
7258,322847.300,318897.124,88,1116,65,4,3.001,264
7259,322391.300,318714.090,88,1115,65,4,3.001,264
7260,321738.300,318726.529,129,1076,65,3,3.000,49
7261,321767.300,319016.211,129,1069,65,4,3.000,465
7262,322111.300,318028.717,129,1070,65,4,3.000,465
7263,322590.300,317677.358,129,1043,65,4,3.001,529
7264,323109.300,317258.324,129,1011,65,4,3.001,529
7265,322708.300,317827.515,129,1034,65,4,3.001,529
7266,323525.300,318662.094,129,1019,65,3,3.000,49
7267,323870.300,318979.837,129,1045,65,3,3.000,49
7268,323644.300,318414.005,129,1047,65,3,3.000,49
7269,323681.300,317752.651,129,1057,65,3,3.000,49
7270,323039.300,318041.312,129,1078,65,3,3.000,49
7271,323880.300,318970.263,129,1043,65,3,3.000,49
7272,322971.300,318504.392,129,1060,65,3,3.000,49
7273,323226.300,319201.106,129,1037,65,4,3.001,209
7274,323818.300,319469.624,129,1042,65,4,3.001,209
7275,324207.300,318738.687,129,1048,65,4,3.001,209
7276,324271.300,319001.112,129,1068,65,3,3.000,49
7277,323346.300,319501.936,65,1106,65,3,3.000,49
7278,323438.300,319510.909,129,1095,65,3,3.000,49
7279,323123.300,320217.129,129,1094,65,3,3.000,49
7280,322666.300,319830.996,129,1072,65,3,3.000,49
7281,322417.300,319017.280,129,1046,65,3,2.999,49
7282,322221.300,317806.699,97,1046,65,3,3.000,49
7283,321928.300,318035.571,97,1040,65,3,2.999,49
7284,321997.300,317512.079,97,1005,65,3,2.999,49
7285,322082.300,318257.753,97,1009,65,3,2.999,49
7286,321848.300,318464.122,97,1027,65,3,2.998,49
7287,322779.300,319388.196,97,994,65,4,2.998,217
7288,323317.300,319930.475,129,1034,65,3,2.998,49
7289,322082.300,319214.953,129,1048,65,3,2.998,49
7290,322809.300,319522.322,129,1083,65,3,2.999,49
7291,322804.300,319032.929,129,1096,65,3,2.999,49
7292,321817.300,318283.160,129,1094,65,3,2.999,49
7293,321811.300,318924.331,97,1113,65,3,3.000,49
7294,321306.300,316997.791,97,1120,65,3,3.000,49
7295,321656.300,316509.778,129,1096,65,3,3.000,49
7296,321632.300,316778.176,97,1128,65,3,3.000,49
7297,322430.300,318200.937,97,1151,65,3,3.000,56
7298,322412.300,318706.156,97,1173,65,3,3.000,61
7299,321548.300,318599.264,129,1181,65,3,3.000,49
7300,322278.300,318306.577,97,1160,65,3,3.000,49
7301,321631.300,318496.979,97,1185,65,3,3.000,49
7302,321218.300,318984.241,88,1225,65,3,3.000,49
7303,320728.300,317650.933,88,1195,65,4,3.001,465
7304,320993.300,318260.644,129,1226,65,3,3.000,49
7305,322299.300,318766.162,88,1219,65,4,3.001,209
7306,323370.300,319503.551,88,1263,65,3,3.000,49
7307,324226.300,318634.473,88,1304,65,3,3.000,49
7308,324346.300,318362.567,88,1336,65,3,3.000,49
7309,323911.300,317598.017,88,1323,65,3,2.999,45
7310,323104.300,318155.309,88,1307,65,3,3.000,45
7311,323595.300,318888.737,88,1310,65,4,3.001,520
7312,324336.300,318250.853,88,1315,65,4,3.001,520
7313,323475.300,317710.340,88,1276,65,4,3.001,520
7314,322567.300,317258.871,88,1283,65,4,3.002,520
7315,322223.300,316725.692,88,1264,65,4,3.002,520
7316,322459.300,316956.390,88,1264,65,4,3.001,520
7317,322063.300,316108.960,88,1225,65,4,3.001,520
7318,321756.300,317222.527,152,1215,65,4,3.001,520
7319,321282.300,316950.623,88,1208,65,3,2.999,49
7320,322298.300,318122.003,88,1212,65,3,2.999,49
7321,321581.300,316788.920,88,1207,65,4,3.001,264
7322,321507.300,318061.339,88,1166,65,3,3.000,49
7323,321871.300,318482.150,129,1161,65,3,3.000,49
7324,322319.300,319053.892,129,1133,65,3,3.000,49
7325,322131.300,318721.993,129,1133,65,3,2.999,49
7326,321822.300,318041.403,88,1140,65,3,2.999,49
7327,321638.300,318435.951,129,1131,65,3,2.999,49
7328,321080.300,317806.122,88,1120,65,3,3.000,49
7329,320576.300,317686.541,88,1141,65,3,3.000,49
7330,321037.300,318618.827,129,1109,65,4,3.001,209
7331,320981.300,318248.323,129,1143,65,4,3.002,209
7332,320841.300,316842.635,129,1132,65,4,3.002,209
7333,321292.300,317147.915,88,1150,65,4,3.002,207
7334,321434.300,317545.537,88,1166,65,4,3.002,207
7335,321043.300,317917.317,88,1155,65,4,3.002,207
7336,322331.300,319070.854,88,1151,65,4,3.003,207
7337,321667.300,318025.526,88,1133,65,4,3.003,207
7338,321387.300,317812.571,88,1092,65,4,3.002,207
7339,323377.300,318481.952,88,1123,65,4,3.001,601
7340,322530.300,318675.201,88,1105,65,3,3.000,49
7341,324129.300,318441.297,88,1144,65,3,3.000,45
7342,325259.300,318536.934,88,1186,65,3,3.000,49
7343,325737.300,319692.784,88,1177,65,3,2.999,49
7344,325245.300,319214.442,88,1195,65,3,3.000,49
7345,324998.300,318731.325,88,1192,65,3,3.000,49
7346,323747.300,317897.474,88,1165,65,3,3.000,49
7347,323848.300,318240.384,88,1165,65,3,3.000,56
7348,323397.300,318533.759,88,1093,65,3,3.000,49
7349,323698.300,318945.852,88,1122,65,3,3.000,49
7350,323887.300,318548.177,88,1143,65,3,3.000,49
7351,322934.300,318405.548,88,1087,65,3,3.000,49
7352,323016.300,318459.687,88,1055,65,3,2.999,49
7353,323227.300,319141.562,88,1051,65,3,3.000,49
7354,323294.300,317178.170,88,1078,65,3,3.000,49
7355,323796.300,317712.996,88,1082,65,3,3.000,49
7356,323790.300,317552.924,88,1050,65,3,3.000,49
7357,324421.300,317942.741,88,1057,65,3,3.000,49
7358,323837.300,317715.611,88,1029,65,3,3.000,49
7359,322869.300,317788.073,88,1018,65,3,3.000,49
7360,322391.300,318622.443,88,974,65,3,3.000,49
7361,322474.300,319248.465,88,993,65,3,3.000,47
7362,322566.300,318558.280,88,994,65,3,3.000,49
7363,323717.300,318797.822,88,997,65,3,3.000,49
7364,323289.300,319376.294,88,985,65,3,3.000,56
7365,324235.300,318807.105,88,1007,65,4,3.001,601
7366,324269.300,319509.214,88,1048,65,3,3.000,49
7367,324234.300,319610.868,88,1100,65,3,3.000,61
7368,324789.300,319396.574,88,1098,65,3,3.000,49
7369,325542.300,319175.880,88,1091,65,3,3.000,49
7370,324436.300,319603.358,88,1085,65,3,3.000,49
7371,324257.300,319058.016,88,1077,65,3,3.000,48
7372,323534.300,318387.576,88,1069,65,3,3.000,49
7373,323103.300,318046.583,88,1045,65,3,3.000,49
7374,323085.300,317728.542,88,1038,65,3,3.000,49
7375,323928.300,317940.456,88,1039,65,3,3.000,49
7376,325534.300,319254.504,88,1024,65,3,3.000,49
7377,324983.300,318586.548,88,993,65,3,3.000,49
7378,325589.300,319735.995,88,997,65,3,3.000,49
7379,324768.300,319213.299,88,961,65,3,3.000,49
7380,325218.300,319679.579,88,950,65,3,3.000,49
7381,325921.300,319332.121,88,974,65,3,3.000,49
7382,325940.300,319775.062,88,945,65,3,3.000,49
7383,327141.300,320198.905,88,930,65,3,3.000,56
7384,326907.300,319227.525,88,915,65,3,2.999,56
7385,327522.300,319121.879,88,909,65,3,3.000,49
7386,326166.300,318116.723,88,927,65,3,3.000,49
7387,325488.300,319526.328,88,896,65,3,3.000,49
7388,325641.300,318938.195,88,928,65,3,3.000,49
7389,325407.300,320026.445,88,914,65,3,3.000,49
7390,325645.300,319948.729,88,917,65,3,3.000,49
7391,324157.300,318872.347,88,917,65,3,2.999,49
7392,323835.300,318897.966,88,936,65,3,3.000,49
7393,324198.300,318676.994,88,974,65,3,3.000,49
7394,323360.300,317845.986,88,943,65,3,3.000,49
7395,323392.300,318590.809,88,918,65,4,3.001,337
7396,323791.300,318946.969,88,931,65,4,3.001,337
7397,323235.300,318347.519,88,973,65,3,3.000,49
7398,323065.300,319678.005,88,956,65,3,3.000,56
7399,323037.300,319983.878,88,974,65,3,2.999,56
7400,323277.300,319012.145,88,1009,65,3,2.999,49
7401,322716.300,319585.406,88,1014,65,3,3.000,49
7402,322457.300,319190.353,65,1007,65,3,3.000,49
7403,322517.300,319084.414,88,1019,65,3,3.000,49
7404,322777.300,319211.521,88,1017,65,3,3.000,49
7405,323459.300,319241.022,88,1008,65,3,2.999,49
7406,323684.300,318169.240,88,1031,65,3,2.998,49
7407,324458.300,319750.880,88,1042,65,3,2.998,49
7408,324911.300,318994.044,88,1089,65,3,2.998,49
7409,324292.300,318844.283,88,1097,65,3,2.999,49
7410,325493.300,319753.964,88,1102,65,3,2.998,49
7411,324576.300,320108.019,88,1096,65,3,2.999,49
7412,324633.300,319885.208,88,1143,65,3,3.000,49
7413,324440.300,319575.079,88,1168,65,4,3.001,520
7414,324496.300,319500.523,88,1173,65,4,3.001,520
7415,322588.300,318727.769,88,1134,65,4,3.002,520
7416,323235.300,318203.334,88,1129,65,4,3.001,520
7417,322286.300,317876.835,88,1131,65,4,3.002,520
7418,323591.300,318325.934,88,1145,65,4,3.004,473
7419,324473.300,317958.809,88,1139,65,4,3.003,520
7420,324394.300,318092.354,88,1127,65,4,3.002,520
7421,323338.300,317005.053,88,1116,65,4,3.001,520
7422,323616.300,317040.313,88,1099,65,4,3.001,520
7423,324348.300,317362.468,88,1107,65,4,3.001,264
7424,325311.300,317715.322,88,1106,65,4,3.002,264
7425,324907.300,318303.466,88,1066,65,4,3.002,264
7426,325526.300,318848.674,88,1104,65,4,3.002,264
7427,324510.300,318519.061,88,1065,65,4,3.002,264
7428,324116.300,318390.000,88,1078,65,4,3.002,264
7429,324454.300,318178.354,88,1119,65,4,3.001,473
7430,324260.300,318401.685,88,1096,65,4,3.001,473
7431,324229.300,318773.756,88,1083,65,3,3.000,49
7432,323102.300,318653.244,88,1017,65,3,3.000,49
7433,322706.300,318814.762,88,1028,65,3,3.000,49
7434,323505.300,318417.836,88,1046,65,3,3.000,49
7435,325024.300,317854.311,88,1091,65,3,3.000,49
7436,325020.300,317880.398,88,1087,65,3,3.000,49
7437,325143.300,317590.402,88,1072,65,3,3.000,49
7438,325670.300,317638.542,88,1052,65,3,2.999,49
7439,325508.300,317488.712,88,1056,65,3,2.999,49
7440,324813.300,316782.221,88,1036,65,3,2.999,49
7441,324233.300,316154.141,88,1000,65,3,2.999,49
7442,324305.300,317160.728,88,998,65,3,2.999,49
7443,324420.300,317935.083,88,1029,65,3,3.000,49
7444,325707.300,317906.372,88,1019,65,3,3.000,49
7445,326047.300,318105.565,88,1015,65,3,3.000,49
7446,324696.300,317442.764,88,1034,65,3,3.000,49
7447,323003.300,316156.890,88,1050,65,3,3.000,49
7448,322164.300,317171.269,88,1042,65,3,3.000,49
7449,322835.300,318075.037,88,1054,65,3,3.000,56
7450,324252.300,318157.090,88,1080,65,4,3.001,264
7451,322878.300,317324.393,88,1079,65,3,3.000,47
7452,324005.300,317171.398,88,1102,65,3,3.000,47
7453,323759.300,316977.962,88,1096,65,3,3.000,49
7454,323474.300,317205.340,88,1139,65,3,3.000,49
7455,322890.300,316601.114,88,1167,65,3,2.999,49
7456,322099.300,317185.494,88,1166,65,3,2.999,49
7457,322312.300,318035.365,88,1185,65,3,3.000,49
7458,322370.300,318332.525,88,1182,65,3,3.000,49
7459,323137.300,318326.481,88,1215,65,3,3.000,49
7460,323584.300,318740.138,88,1205,65,3,3.000,49
7461,323805.300,318548.505,88,1196,65,3,3.000,49
7462,323063.300,317133.900,88,1143,65,3,3.000,49
7463,323465.300,318484.292,88,1156,65,3,3.000,49
7464,323794.300,319632.794,88,1121,65,3,3.000,49
7465,323725.300,318723.901,88,1123,65,3,3.000,49
7466,323404.300,317713.769,88,1116,65,3,3.000,49
7467,323113.300,316230.544,88,1165,65,3,3.000,49
7468,322819.300,316541.034,88,1154,65,3,3.000,49
7469,322070.300,316497.734,88,1116,65,3,2.999,49
7470,321154.300,315759.398,88,1141,65,3,2.999,49
7471,321554.300,316449.694,88,1128,65,3,2.999,49
7472,322083.300,316562.837,88,1121,65,3,2.999,49
7473,323174.300,316951.892,88,1169,65,3,2.998,49
7474,323825.300,317605.317,88,1150,65,3,2.998,49
7475,324876.300,318520.332,88,1123,65,3,2.998,49
7476,325487.300,319199.305,88,1088,65,3,3.000,56
7477,324749.300,319172.028,88,1088,65,3,3.000,49
7478,325090.300,318782.835,88,1080,65,3,3.000,49
7479,325561.300,319241.854,88,1088,65,3,3.000,49
7480,326740.300,318144.210,88,1091,65,3,3.000,49
7481,325966.300,319235.976,88,1055,65,3,3.000,49
7482,323628.300,318679.173,88,1005,65,3,3.000,49
7483,323834.300,319013.971,88,1025,65,3,3.000,49
7484,323905.300,317895.075,88,1059,65,3,3.000,49
7485,324615.300,317634.812,88,1075,65,3,3.000,49
7486,324196.300,317252.229,88,1059,65,3,3.000,49
7487,323838.300,316948.921,88,1042,65,3,3.000,49
7488,324882.300,317508.583,88,1094,65,3,2.999,49
7489,323627.300,316730.393,88,1080,65,3,2.999,49
7490,325266.300,318876.990,88,1062,65,3,2.999,49
7491,324380.300,318060.993,88,1052,65,3,3.000,49
7492,321954.300,316597.441,88,1001,65,3,3.000,49
7493,321844.300,315709.489,88,1011,65,3,2.999,49
7494,322175.300,315923.156,88,1001,65,3,2.999,49
7495,322138.300,315845.424,88,1061,65,3,2.998,49
7496,322911.300,316828.561,88,1052,65,3,2.999,49
7497,322229.300,316533.022,88,1062,65,4,3.000,209
7498,321840.300,316898.459,88,1078,65,4,3.000,593
7499,324824.300,318457.884,88,1137,65,3,2.999,49
7500,325056.300,319577.469,88,1101,65,3,3.000,49
7501,323682.300,319078.808,88,1092,65,3,3.000,49
7502,323060.300,319695.656,88,1066,65,3,2.999,49
7503,322919.300,318413.035,88,1048,65,4,3.000,465
7504,321923.300,317738.059,88,1015,65,3,2.999,49
7505,322907.300,317660.056,88,1031,65,3,3.000,49
7506,322609.300,317888.655,88,1010,65,3,3.000,49
7507,322526.300,317386.520,88,1022,65,3,3.000,49
7508,322104.300,317508.348,88,1013,65,3,3.000,49
7509,322125.300,317731.195,88,1055,65,3,3.000,49
7510,321612.300,318372.501,88,1026,65,3,3.000,49
7511,321287.300,317466.603,129,1034,65,3,3.000,49
7512,321885.300,318534.447,65,986,65,3,3.000,49
7513,321550.300,318488.767,88,1007,65,3,3.000,49
7514,322298.300,319397.981,88,1012,65,3,3.000,49
7515,322599.300,318485.289,88,959,65,3,3.000,49
7516,323603.300,319507.672,88,943,65,3,3.000,49
7517,323433.300,319395.772,88,924,65,4,3.001,593
7518,323438.300,319324.607,129,962,65,3,3.000,49
7519,322720.300,319642.524,65,1000,65,3,3.000,49
7520,322791.300,319116.562,88,1014,65,3,3.000,56
7521,321330.300,317531.747,129,994,65,3,3.000,49
7522,322076.300,318404.977,88,1011,65,3,3.000,49
7523,322310.300,318562.707,129,995,65,3,3.000,57
7524,321429.300,318112.005,129,1016,65,3,3.000,49
7525,321279.300,317925.452,129,1052,65,3,2.999,49
7526,320590.300,317461.881,88,1064,65,3,3.000,49
7527,321305.300,318115.925,65,1048,65,3,3.000,49
7528,321238.300,318253.921,65,1002,65,3,3.000,49
7529,321431.300,317672.931,65,1014,65,3,3.000,49
7530,321695.300,318922.793,65,1045,65,3,3.000,49
7531,321827.300,317781.307,97,1030,65,3,3.000,49
7532,321329.300,316767.054,97,1081,65,3,3.000,49
7533,321537.300,317256.051,97,1119,65,3,3.000,49
7534,321497.300,318201.256,97,1124,65,3,3.000,49
7535,321163.300,318378.400,97,1100,65,3,3.000,49
7536,321922.300,318312.434,97,1063,65,3,3.000,49
7537,321467.300,318410.825,97,1078,65,3,3.000,49
7538,322046.300,319919.692,129,1088,65,3,3.000,49
7539,322439.300,319383.848,129,1091,65,3,3.000,49
7540,322501.300,319039.871,129,1089,65,3,3.000,49
7541,322036.300,318331.848,129,1053,65,3,3.000,49
7542,322439.300,317829.577,129,1043,65,4,3.001,217
7543,321833.300,318007.984,129,1013,65,4,3.001,217
7544,320744.300,316181.415,129,1019,65,4,3.001,217
7545,320533.300,316913.205,129,998,65,4,3.001,217
7546,321070.300,316597.928,97,980,65,4,3.001,217
7547,320585.300,316466.120,97,1006,65,3,3.000,49
7548,320171.300,316889.246,65,1027,65,3,3.000,49
7549,320561.300,317078.984,97,1013,65,3,3.000,49
7550,320226.300,317531.431,97,1039,65,3,3.000,49
7551,320265.300,317239.151,65,1032,65,3,3.000,49
7552,319513.300,316398.524,97,1073,65,3,3.000,49
7553,320326.300,317335.515,65,1071,65,3,2.999,49
7554,321336.300,318130.745,129,1070,65,3,3.000,49
7555,321003.300,318408.706,65,1085,65,3,3.000,49
7556,321274.300,318495.062,65,1052,65,3,3.000,49
7557,320709.300,317447.250,65,1055,65,4,3.000,465
7558,320537.300,317261.809,65,1076,65,3,3.000,49
7559,320761.300,317646.482,65,1084,65,3,3.000,49
7560,321962.300,319115.874,65,1084,65,3,3.000,49
7561,322869.300,319953.367,65,1065,65,3,3.000,49
7562,322340.300,319661.090,65,1061,65,3,3.000,49
7563,323256.300,319869.933,65,1093,65,3,3.000,49
7564,322928.300,318968.108,65,1087,65,3,3.000,49
7565,322723.300,318839.286,65,1098,65,3,3.000,49
7566,322970.300,319149.934,65,1087,65,3,3.000,49
7567,321896.300,318849.881,65,1076,65,3,3.000,49
7568,321036.300,317879.433,65,1086,65,4,3.001,473
7569,320486.300,316822.532,65,1068,65,4,3.001,473
7570,321093.300,317026.297,97,1054,65,4,3.001,473
7571,321268.300,317945.084,97,1034,65,4,3.002,465
7572,321192.300,317816.886,97,1030,65,4,3.002,465
7573,320830.300,317363.892,129,1022,65,4,3.002,473
7574,320756.300,318042.981,97,994,65,4,3.001,209
7575,321113.300,318423.286,65,993,65,4,3.001,209
7576,321605.300,317890.927,129,970,65,4,3.001,209
7577,321702.300,317830.941,129,972,65,4,3.001,209
7578,321847.300,318413.886,129,943,65,4,3.002,209
7579,322274.300,319472.445,129,960,65,3,2.999,49
7580,321631.300,317982.008,129,945,65,3,2.999,49
7581,322356.300,318805.312,129,945,65,3,3.000,49
7582,321838.300,319140.176,129,910,65,3,3.000,49
7583,321294.300,319288.391,65,899,65,3,3.000,49
7584,321232.300,318632.294,129,898,65,3,3.000,49
7585,321933.300,318316.543,129,875,65,3,2.999,49
7586,321735.300,317819.525,129,873,65,3,2.998,56
7587,321200.300,318152.024,129,856,65,3,2.998,49
7588,322590.300,319238.172,65,836,65,3,2.998,49
7589,323162.300,319580.964,65,832,65,3,2.997,56
7590,322030.300,318783.705,65,832,65,4,3.001,337
7591,321813.300,318715.481,65,832,65,3,3.000,49
7592,322246.300,318943.150,65,831,65,4,3.001,337
7593,321901.300,319129.561,65,829,65,4,3.001,337
7594,322376.300,319715.189,88,844,65,4,3.001,337
7595,323835.300,320282.704,88,889,65,3,3.000,49
7596,322905.300,318960.550,88,894,65,3,3.000,49
7597,323384.300,318717.488,88,915,65,3,3.000,49
7598,324128.300,318633.898,88,912,65,3,3.000,49
7599,324779.300,318270.079,88,951,65,3,3.000,49
7600,325924.300,319689.238,88,937,65,3,3.000,49
7601,324742.300,319636.262,88,944,65,3,3.000,49
7602,323295.300,319276.079,88,934,65,3,3.000,49
7603,324925.300,320286.178,88,962,65,3,3.000,49
7604,324365.300,319349.568,88,936,65,3,3.000,49
7605,323241.300,319419.963,88,896,65,3,3.000,56
7606,323900.300,319814.134,88,912,65,3,3.000,49
7607,323890.300,320054.886,88,942,65,3,3.000,56
7608,323860.300,319594.608,88,954,65,3,3.000,49
7609,324245.300,320126.396,88,959,65,4,3.001,409
7610,324432.300,319533.548,88,966,65,4,3.001,409
7611,323887.300,319038.136,88,962,65,3,3.000,49
7612,324992.300,319733.997,88,948,65,3,3.000,49
7613,324938.300,319108.350,88,998,65,3,3.000,49
7614,324019.300,319233.364,88,975,65,3,3.000,49
7615,324257.300,318757.971,88,984,65,3,3.000,49
7616,322502.300,318473.600,88,993,65,3,3.000,49
7617,322688.300,319065.654,88,1050,65,3,3.000,49
7618,322844.300,317493.430,88,1069,65,3,3.000,47
7619,323657.300,318997.863,88,1076,65,3,3.000,49
7620,322444.300,318419.517,88,1054,65,3,3.000,49
7621,320825.300,317414.463,88,999,65,3,3.000,49
7622,321487.300,317702.787,88,1007,65,3,2.999,49
7623,320487.300,317649.181,65,997,65,3,3.000,49
7624,320306.300,315914.403,88,1037,65,3,3.000,49
7625,321577.300,317078.317,88,1048,65,3,3.000,49
7626,322316.300,317484.353,88,1049,65,3,3.000,49
7627,321516.300,318397.183,129,1029,65,3,3.000,49
7628,322058.300,318938.501,88,1022,65,3,3.000,49
7629,322055.300,319649.813,88,1012,65,3,3.000,49
7630,321961.300,320297.658,129,951,65,3,3.000,49
7631,322219.300,320043.694,129,941,65,3,3.000,61
7632,321891.300,319248.645,97,948,65,3,3.000,49
7633,322782.300,319858.953,129,916,65,3,3.000,61
7634,323404.300,320760.627,88,908,65,3,3.000,61
7635,323498.300,320119.114,129,891,65,3,3.000,56
7636,322713.300,319474.532,129,835,65,3,3.000,49
7637,322762.300,319932.802,129,829,65,3,3.000,56
7638,322788.300,319461.923,129,839,65,3,2.999,49
7639,323559.300,319645.029,129,820,65,3,2.999,49
7640,322714.300,319379.928,129,831,65,3,2.999,49
7641,323698.300,320188.787,129,820,65,3,2.999,49
7642,323336.300,320531.105,129,830,65,3,2.999,49
7643,323458.300,319836.714,129,825,65,3,2.999,49
7644,323514.300,319734.461,88,841,65,3,3.000,49
7645,323579.300,320080.094,88,839,65,3,3.000,49
7646,331340.300,319170.253,113,826,65,3,3.000,49
7647,322919.300,318886.875,88,781,65,3,3.000,49
7648,321440.300,318427.209,129,771,65,3,3.000,49
7649,322591.300,319991.396,129,727,65,3,3.000,49
7650,322133.300,319280.756,129,741,65,3,3.000,49
7651,322747.300,319411.931,65,710,65,4,3.001,465
7652,354460.300,319170.857,113,678,65,3,3.000,49
7653,354924.300,318951.698,113,669,65,3,3.000,49
7654,352800.300,318291.477,113,711,65,3,3.000,49
7655,345480.300,317251.134,113,747,65,3,3.000,49
7656,346799.300,317401.743,113,735,65,4,3.001,409
7657,340483.300,316465.841,113,760,65,4,3.001,409
7658,340695.300,317213.317,113,783,65,4,3.001,409
7659,337426.300,315295.373,113,785,65,4,3.001,409
7660,334854.300,315407.501,111,799,65,4,3.001,409
7661,331003.300,316018.817,113,816,65,4,3.001,409
7662,331855.300,314791.047,113,808,65,4,3.001,409
7663,328160.300,315346.119,113,786,65,3,3.000,49
7664,332468.300,314540.224,113,799,65,3,3.000,49
7665,323920.300,314456.949,113,824,65,3,3.000,49
7666,324460.300,315215.904,113,815,65,3,3.000,49
7667,322836.300,315043.751,113,811,65,3,3.000,49
7668,327796.300,315159.780,113,810,65,3,3.000,49
7669,326817.300,314801.241,113,831,65,4,3.001,337
7670,329354.300,314632.482,113,816,65,4,3.001,337
7671,336037.300,315514.583,113,803,65,4,3.001,337
7672,331326.300,315189.578,109,821,65,4,3.000,337
7673,330781.300,315948.943,109,820,65,4,3.001,337
7674,335614.300,316301.785,113,798,65,4,3.001,337
7675,338450.300,316007.092,113,781,65,4,3.001,337
7676,339038.300,317166.808,113,798,65,4,3.001,337
7677,333327.300,318056.681,113,808,65,4,3.002,337
7678,334928.300,317243.591,113,800,65,3,3.000,49
7679,331196.300,318029.041,113,829,65,3,3.000,49
7680,324792.300,317597.613,113,839,65,3,2.999,49
7681,325432.300,317106.935,113,832,65,3,2.999,49
7682,322546.300,317319.416,65,831,65,3,2.999,49
7683,321742.300,316213.235,65,842,65,3,3.000,49
7684,321685.300,316821.612,65,857,65,3,3.000,49
7685,321070.300,316699.877,65,876,65,3,3.000,49
7686,320377.300,316376.080,65,832,65,3,3.000,49
7687,321086.300,316906.384,65,842,65,3,2.999,49
7688,321229.300,317495.100,65,867,65,3,3.000,49
7689,321636.300,317296.975,65,864,65,3,3.000,49
7690,323024.300,318816.734,65,850,65,3,3.000,49
7691,321761.300,318521.967,65,857,65,4,3.001,512
7692,321114.300,318224.430,88,862,65,4,3.002,512
7693,320835.300,317387.263,88,902,65,3,3.000,49
7694,322153.300,317972.443,88,902,65,3,3.000,49
7695,321924.300,317188.312,88,906,65,3,3.000,49
7696,321980.300,317143.906,88,881,65,4,3.001,209
7697,322333.300,316311.971,88,939,65,3,3.000,49
7698,321573.300,316563.382,88,917,65,3,3.000,49
7699,321611.300,316941.722,88,906,65,3,3.000,49
7700,321415.300,316036.997,88,878,65,3,3.000,49
7701,320469.300,315312.147,88,880,65,3,3.000,49
7702,319924.300,315521.939,88,910,65,3,3.000,49
7703,320897.300,317567.320,88,929,65,3,3.000,49
7704,321048.300,316826.816,88,944,65,4,3.001,472
7705,321395.300,318097.290,65,947,65,4,3.002,472
7706,321386.300,317061.689,65,924,65,4,3.003,209
7707,320902.300,316176.115,65,914,65,4,3.003,472
7708,320580.300,315244.852,65,911,65,4,3.005,472
7709,321177.300,316135.983,65,918,65,4,3.003,472
