Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
4986,294662.500000,4463.004550,1864,561,1381,6,0.090500,4101
4987,295586.500000,4625.748800,1864,556,1381,6,0.093000,4101
4988,295920.500000,4868.120800,1864,569,1381,6,0.098000,4101
4989,296764.500000,5457.823750,1864,579,1381,6,0.112500,4101
4990,293393.500000,4945.759050,1864,543,1381,6,0.100500,4101
4991,289638.500000,5017.374250,1864,520,1381,5,0.102500,712
4992,289954.500000,4864.928000,1864,517,1381,5,0.100000,712
4993,289684.500000,4977.586750,1728,509,840,5,0.102500,712
4994,288492.500000,5028.433450,1728,525,840,5,0.104500,712
4995,293640.500000,4603.754000,1728,543,840,5,0.095000,712
4996,299892.500000,4716.836250,1728,537,840,5,0.097500,712
4997,301515.500000,4769.273250,1728,558,840,5,0.097500,712
4998,307989.500000,4346.536500,1736,570,840,5,0.090000,712
4999,307843.500000,4460.498750,1736,589,840,5,0.092500,712
5000,308364.500000,4694.397750,1736,588,840,5,0.097500,712
5001,312362.500000,4397.189250,1736,571,840,5,0.092500,824
5002,307128.500000,4598.582750,1736,581,840,5,0.097500,824
5003,312345.500000,4500.005000,1736,560,1864,5,0.095000,824
5004,313295.500000,4965.271050,1736,566,1864,6,0.105500,8229
5005,321750.500000,4535.806050,1736,597,1864,6,0.095500,8229
5006,327124.500000,4605.186000,1720,623,1864,5,0.095000,824
5007,328033.500000,4184.902250,1736,639,1864,5,0.087500,824
5008,324925.500000,4215.398750,1736,624,1864,5,0.087500,824
5009,329047.500000,4528.441000,1736,642,1864,5,0.095000,712
5010,322879.500000,4747.055500,1736,615,1864,5,0.100000,712
5011,325373.500000,4751.075100,1736,635,1864,6,0.101000,3016
5012,321845.500000,4453.802050,1736,624,1864,6,0.095500,3016
5013,307050.500000,4638.944500,1736,554,840,6,0.100000,3016
5014,306260.500000,4564.702950,712,578,840,5,0.099500,712
5015,301464.500000,4310.235000,712,592,840,5,0.095000,712
5016,293424.500000,4301.350200,712,595,840,5,0.092000,712
5017,296372.500000,4832.390900,712,596,840,5,0.104000,712
5018,291892.500000,4362.414200,712,611,840,5,0.097000,712
5019,294472.500000,4092.357450,712,631,840,5,0.089500,712
5020,287776.500000,4051.631450,712,678,840,5,0.089500,712
5021,280996.500000,4140.091700,712,707,840,5,0.092000,712
5022,277687.500000,3918.162250,840,735,840,5,0.087500,712
5023,278261.500000,4142.385250,1383,774,840,5,0.092500,712
5024,280580.500000,3920.750750,840,789,840,5,0.087500,712
5025,280979.500000,4145.142250,1383,831,840,5,0.092500,712
5026,280976.500000,4411.994450,1383,840,840,5,0.099500,712
5027,283051.500000,3737.525450,1383,889,840,5,0.084500,824
5028,283940.500000,4275.788250,1383,924,840,5,0.097500,712
5029,285295.500000,3812.242500,1383,949,840,5,0.085000,712
5030,284426.500000,3976.043500,1383,915,840,5,0.090000,712
5031,285121.500000,3669.234250,1383,912,840,5,0.082500,712
5032,285835.500000,4132.358750,1383,914,840,5,0.092500,712
5033,286844.500000,4304.024500,1383,933,840,5,0.095000,712
5034,286922.500000,3837.610500,1383,912,840,5,0.085000,712
5035,287646.500000,4146.694700,1383,915,840,5,0.092000,712
5036,287232.500000,4233.554500,1383,902,840,5,0.095000,712
5037,287558.500000,4198.739250,1383,885,840,5,0.092500,712
5038,287321.500000,4018.646750,1383,881,840,5,0.087500,712
5039,287388.500000,3778.913750,1383,888,840,5,0.082500,712
5040,287450.500000,4344.293000,1383,872,840,5,0.095000,712
5041,287736.500000,4703.984750,1383,807,840,5,0.102500,712
5042,287919.500000,4384.527000,1383,813,840,5,0.095000,712
5043,287767.500000,3996.009000,1383,781,840,5,0.085000,712
5044,287574.500000,4230.871000,1383,755,840,5,0.090000,712
5045,287880.500000,4009.764000,1383,748,840,5,0.085000,712
5046,288070.500000,3979.832750,1864,708,840,5,0.082500,712
5047,287980.500000,4150.885800,1864,684,840,6,0.088000,9192
5048,287125.500000,4524.791800,1381,698,840,6,0.098000,9192
5049,287053.500000,4980.864300,1383,704,840,6,0.108000,9192
5050,287629.500000,4250.085550,1383,726,840,6,0.090500,9192
5051,287172.500000,4091.893350,1383,688,840,6,0.088500,9160
5052,287880.500000,3997.940600,1383,705,840,6,0.086000,7144
5053,287508.500000,4160.204800,1383,688,840,6,0.088000,7144
5054,287451.500000,4614.756750,1864,660,840,6,0.097500,7144
5055,287089.500000,4488.433000,1383,672,840,5,0.095000,712
5056,287007.500000,4462.278550,1383,698,840,6,0.095500,9192
5057,287035.500000,4180.231300,1383,705,840,6,0.088000,9192
5058,286514.500000,3976.475800,1383,670,840,6,0.083000,9192
5059,285855.500000,3727.704250,1383,682,840,5,0.077500,712
5060,286456.500000,3782.369500,1383,681,840,5,0.080000,704
5061,287179.500000,4581.354750,1381,673,840,5,0.097500,704
5062,287142.500000,4991.534250,1383,647,840,5,0.107500,704
5063,287139.500000,4653.988000,1383,642,840,5,0.100000,744
5064,287652.500000,4620.960250,1381,633,840,5,0.097500,744
5065,287317.500000,4082.031000,1381,642,840,5,0.085000,712
5066,287312.500000,4046.162500,1383,648,840,5,0.085000,712
5067,286915.500000,4257.922500,1383,594,840,5,0.090000,712
5068,286092.500000,4648.975000,1381,595,840,5,0.100000,712
5069,286358.500000,4882.117050,1383,586,840,6,0.105500,7144
5070,287351.500000,4607.687250,1383,608,840,5,0.097500,712
5071,286913.500000,5298.291300,1383,606,840,6,0.113000,5096
5072,287084.500000,4820.000250,1383,643,840,5,0.102500,712
5073,286369.500000,4274.912250,1383,643,840,5,0.092500,712
5074,284511.500000,4132.614700,1383,635,840,5,0.087000,712
5075,283992.500000,4626.124200,1383,635,840,5,0.097000,712
5076,287578.500000,4478.250950,1864,585,840,5,0.094500,712
5077,286974.500000,3971.811700,1864,602,840,5,0.082000,712
5078,284604.500000,4417.768950,1381,613,840,5,0.094500,712
5079,285696.500000,4650.728950,1864,601,840,5,0.099500,712
5080,287369.500000,4882.155250,1864,603,840,5,0.102500,712
5081,288300.500000,4926.892500,1864,643,840,5,0.105000,712
5082,288463.500000,4743.005750,1864,649,840,6,0.102500,3048
5083,288045.500000,4334.085250,1864,667,840,5,0.092500,712
5084,289987.500000,4356.694250,1864,664,840,5,0.092500,712
5085,289170.500000,4650.837550,1864,690,840,6,0.100500,7144
5086,288458.500000,5048.462250,1864,698,840,6,0.107500,7144
5087,287722.500000,4286.496500,1383,719,840,5,0.090000,712
5088,288297.500000,4079.782500,1864,684,840,5,0.085000,712
5089,288189.500000,4458.802050,1864,693,840,6,0.095500,7144
5090,287438.500000,4936.827500,1381,683,840,6,0.105000,7144
5091,289867.500000,4549.369000,1864,632,840,6,0.095000,4101
5092,289476.500000,4421.095250,1864,646,840,6,0.092500,4069
5093,289483.500000,4624.048700,1864,644,840,5,0.097000,712
5094,287964.500000,3881.396950,1864,613,840,5,0.079500,712
5095,289084.500000,3988.367250,1864,616,840,5,0.082500,712
5096,288607.500000,3654.617500,1864,611,840,5,0.075000,712
5097,287977.500000,4106.293000,1864,634,840,5,0.085000,712
5098,289970.500000,3965.806750,1864,609,840,5,0.082500,712
5099,288300.500000,3962.625450,1383,625,840,5,0.084500,712
5100,289967.500000,4035.534950,1736,626,840,5,0.084500,712
5101,297156.500000,4112.686450,1736,577,840,5,0.084500,712
5102,291727.500000,4301.586550,1736,579,840,6,0.090500,4135
5103,290714.500000,4440.937300,1736,582,840,6,0.093000,4135
5104,293118.500000,4782.244000,1736,550,840,5,0.100000,712
5105,290827.500000,4797.836000,1736,552,840,5,0.100000,712
5106,289511.500000,4841.788700,1736,572,840,5,0.102000,712
5107,290306.500000,4670.378750,840,552,840,5,0.097500,712
5108,289434.500000,4763.494500,840,559,840,5,0.100000,712
5109,286445.500000,4512.206000,840,577,840,5,0.095000,712
5110,286027.500000,4410.395250,840,582,840,5,0.092500,712
5111,285795.500000,4424.745250,840,576,840,5,0.092500,712
5112,285106.500000,4079.421500,1381,587,840,5,0.085000,712
5113,283506.500000,4202.429750,1381,601,840,5,0.087500,712
5114,284001.500000,4195.968250,1383,604,840,5,0.087500,712
5115,291775.500000,4677.069200,1737,605,840,5,0.097000,712
5116,296741.500000,5119.438200,1737,600,840,6,0.107000,7112
5117,294145.500000,4072.170050,1737,598,840,6,0.085500,7112
5118,291467.500000,4442.036100,1737,585,840,6,0.096000,7112
5119,284150.500000,4111.896350,1737,609,840,6,0.088500,4101
5120,290760.500000,4385.559350,1737,607,840,6,0.093500,4101
5121,285635.500000,4970.226850,1737,605,840,6,0.108500,4101
5122,283524.500000,4649.121300,840,585,840,6,0.098000,7112
5123,281920.500000,4670.692800,1383,637,840,6,0.103000,7112
5124,282152.500000,4545.081250,1383,627,840,6,0.097500,7112
5125,281955.500000,4503.829950,1381,607,840,5,0.094500,712
5126,282687.500000,4489.425950,1381,610,840,5,0.094500,712
5127,281617.500000,5304.537950,1381,623,840,5,0.114500,712
5128,281913.500000,4634.611950,1381,630,840,5,0.099500,712
5129,283005.500000,4965.803750,1381,637,840,5,0.107500,832
5130,282318.500000,4818.728300,1383,621,840,6,0.103000,3048
5131,281704.500000,4640.290550,1383,629,840,6,0.100500,3048
5132,282936.500000,4379.079300,1383,646,840,6,0.093000,3048
5133,283011.500000,4058.657300,1383,657,840,6,0.088000,3048
5134,283114.500000,4454.642550,1383,630,840,6,0.095500,3048
5135,284152.500000,4460.824000,1381,612,840,5,0.095000,712
5136,283640.500000,3955.151800,1381,610,840,6,0.083000,4133
5137,283405.500000,4334.071750,1381,574,840,5,0.092500,712
5138,282981.500000,4590.067250,1381,593,840,5,0.097500,712
5139,284612.500000,4813.805300,1381,599,840,6,0.103000,8199
5140,285182.500000,4311.990750,1381,626,840,5,0.092500,712
5141,286744.500000,4270.337000,1381,583,840,5,0.090000,713
5142,287452.500000,4618.776300,1381,540,840,6,0.098000,8231
5143,287418.500000,4563.787000,1381,544,840,5,0.095000,712
5144,287016.500000,4577.102000,1381,523,840,5,0.095000,713
5145,286419.500000,4576.770500,1381,520,840,5,0.095000,713
5146,286690.500000,4562.856500,1864,514,840,5,0.095000,713
5147,287004.500000,4027.249750,1381,552,840,5,0.082500,713
5148,287806.500000,4266.596200,840,553,840,5,0.087000,713
5149,286256.500000,4519.585200,1381,546,840,5,0.092000,713
5150,287670.500000,4403.231200,840,542,840,5,0.092000,712
5151,286164.500000,4328.377450,1381,560,840,5,0.089500,713
5152,288988.500000,4838.633450,840,545,840,5,0.099500,712
5153,287693.500000,4533.622750,840,557,840,5,0.092500,713
5154,287326.500000,4407.270500,1864,572,840,5,0.090000,777
5155,287654.500000,4776.784250,1864,550,840,5,0.097500,712
5156,288741.500000,4629.841000,1381,532,840,5,0.095000,712
5157,288969.500000,5066.834050,1381,505,840,6,0.105500,4133
5158,288684.500000,4495.408800,1381,521,840,6,0.093000,8229
5159,288149.500000,4883.995300,1381,518,840,6,0.103000,8229
5160,290990.500000,4402.677250,1864,530,1381,5,0.092500,777
5161,290251.500000,5190.237000,1381,514,1381,5,0.110000,712
5162,288901.500000,4987.519250,1381,502,1381,5,0.102500,712
5163,290096.500000,5414.423700,1381,520,1381,5,0.112000,712
5164,288721.500000,4324.768700,1381,511,1381,5,0.087000,712
5165,289311.500000,4647.379500,1864,530,1381,6,0.095000,8904
5166,290121.500000,4867.948000,1864,526,1381,6,0.100000,8904
5167,290959.500000,5438.286500,1864,540,1381,6,0.115000,8904
5168,295707.500000,5549.019300,1221,549,1381,6,0.118000,3048
5169,294721.500000,5333.050800,1221,555,1381,6,0.113000,3048
5170,290238.500000,4712.464750,1221,587,840,6,0.097500,3048
5171,289784.500000,4736.278450,1864,594,840,6,0.099500,3048
5172,291140.500000,4840.820250,1864,582,840,6,0.102500,3048
5173,292782.500000,4464.087150,1864,599,1381,5,0.091500,712
5174,290798.500000,4120.599400,1864,591,840,5,0.084000,712
5175,290008.500000,4067.923400,1864,599,840,5,0.084000,712
5176,293480.500000,4358.944950,1864,591,1381,6,0.089500,5064
5177,293010.500000,4365.887950,1864,613,840,5,0.089500,712
5178,291498.500000,4640.016200,1864,630,840,5,0.097000,824
5179,290077.500000,4255.503500,1864,659,840,5,0.090000,712
5180,288074.500000,4499.523450,1864,663,840,5,0.094500,712
5181,288985.500000,5056.709200,1864,666,840,5,0.107000,712
5182,288862.500000,4516.377950,1864,680,840,5,0.094500,712
5183,286914.500000,4423.843950,1864,695,840,5,0.094500,712
5184,290550.500000,4455.490950,1864,670,840,5,0.094500,712
5185,288889.500000,4358.381700,1864,697,840,5,0.092000,712
5186,290534.500000,4371.460200,1864,675,840,5,0.092000,712
5187,289317.500000,4441.754400,1864,671,840,5,0.094000,712
5188,286106.500000,4535.121700,1864,672,840,5,0.097000,712
5189,286462.500000,4792.349700,1864,666,840,5,0.102000,712
5190,289847.500000,4107.732700,1864,663,840,5,0.087000,712
5191,290123.500000,4237.100450,1864,671,840,5,0.089500,712
5192,291008.500000,4471.885450,1864,640,840,5,0.094500,712
5193,291518.500000,4638.425450,1864,639,840,5,0.099500,712
5194,292909.500000,4913.248500,1864,667,840,6,0.105000,7144
5195,292178.500000,4565.338650,1864,679,840,5,0.096500,712
5196,294581.500000,4235.736400,1864,684,840,5,0.089000,824
5197,294339.500000,4603.467650,1864,675,840,5,0.096500,712
5198,295208.500000,4653.971150,1864,683,840,5,0.096500,712
5199,292687.500000,4430.111500,1864,695,840,5,0.095000,712
5200,292226.500000,4711.254500,1864,708,840,5,0.100000,712
5201,290155.500000,4631.119050,1864,715,840,6,0.100500,3016
5202,287256.500000,4308.068300,1864,760,840,6,0.093000,3016
5203,289525.500000,3937.017750,1864,741,840,5,0.082500,712
5204,289559.500000,4000.470500,1864,739,840,5,0.085000,824
5205,288815.500000,4024.436000,1864,700,840,5,0.085000,712
5206,288521.500000,3923.413750,1864,692,840,5,0.082500,712
5207,289565.500000,3827.454500,1864,670,840,5,0.080000,712
5208,290165.500000,4233.298450,1864,680,840,5,0.089500,712
5209,290906.500000,4267.993900,1864,662,840,5,0.089000,824
5210,291065.500000,4171.110150,1864,639,840,5,0.086500,712
5211,292338.500000,4099.590950,1864,609,840,5,0.084500,824
5212,290150.500000,3907.358500,1864,612,840,5,0.080000,832
5213,289640.500000,4088.079000,1864,615,840,5,0.085000,832
5214,287245.500000,4162.201750,1864,660,840,5,0.087500,832
5215,286890.500000,4566.242750,1864,662,840,5,0.097500,832
5216,286879.500000,4072.279000,1383,692,840,5,0.085000,712
5217,286606.500000,3740.720050,1383,703,840,6,0.080500,7144
5218,286755.500000,3303.201500,1864,695,840,5,0.070000,824
5219,287234.500000,3680.142800,1383,696,840,6,0.078000,3048
5220,288371.500000,3359.313500,1864,679,840,5,0.070000,824
5221,287281.500000,4091.177750,1383,637,840,5,0.087500,712
5222,293018.500000,3891.746250,1736,636,840,5,0.082500,712
5223,298208.500000,3588.448000,1736,621,840,5,0.075000,712
5224,301945.500000,3745.195250,1736,616,840,5,0.077500,712
5225,294706.500000,3475.816250,1736,648,840,5,0.072500,824
5226,299941.500000,3652.736250,1736,612,840,5,0.077500,824
5227,299528.500000,3919.188750,1736,610,840,5,0.082500,712
5228,288333.500000,4015.694550,1383,616,840,6,0.085500,7144
5229,288800.500000,4245.170050,1383,628,840,6,0.090500,7144
5230,301794.500000,4267.619500,1736,641,840,5,0.090000,712
5231,287503.500000,4172.889000,1383,631,840,5,0.090000,712
5232,287315.500000,4387.630500,1383,631,840,5,0.095000,712
5233,286499.500000,4201.459500,1383,587,840,5,0.090000,712
5234,298120.500000,4446.049750,1736,576,840,5,0.092500,712
5235,287374.500000,4476.077000,1383,577,840,5,0.095000,712
5236,288030.500000,4165.254750,1383,577,840,5,0.087500,712
5237,288972.500000,4376.663000,1864,533,840,5,0.090000,712
5238,290532.500000,4356.631000,1864,546,840,5,0.090000,712
5239,292096.500000,4133.694500,1864,544,840,5,0.085000,712
5240,295438.500000,4597.098500,1864,541,1864,5,0.095000,712
5241,295759.500000,4289.921800,1864,542,1864,6,0.088000,4135
5242,292926.500000,4590.327100,1864,557,1864,6,0.096000,4134
5243,293384.500000,4549.316050,1864,572,1864,6,0.095500,4135
5244,313543.500000,4661.720800,1736,575,1864,6,0.098000,4135
5245,316577.500000,4608.130300,1736,587,1864,6,0.098000,4135
5246,312077.500000,4434.389750,1736,574,1864,5,0.092500,824
5247,309920.500000,4632.599000,1736,556,1864,5,0.095000,712
5248,311419.500000,4120.448000,1736,562,1864,5,0.085000,712
5249,313893.500000,4248.155250,1736,576,1864,5,0.087500,712
5250,316344.500000,3760.299750,1736,586,1864,5,0.077500,824
5251,324035.500000,3543.184250,1736,625,1864,5,0.072500,824
5252,321362.500000,4140.112550,1736,615,1864,6,0.085500,8197
5253,321907.500000,4122.462800,1736,617,1864,6,0.083000,8197
5254,326823.500000,4533.063800,1736,638,1864,6,0.093000,8197
5255,331343.500000,4952.741150,1736,652,1864,5,0.101500,712
5256,324183.500000,4284.750200,1736,616,1864,5,0.087000,712
5257,322249.500000,4485.645950,1736,604,1864,5,0.089500,712
5258,326038.500000,4373.932250,1736,613,1864,5,0.087500,712
5259,327505.500000,5093.000300,1728,612,1864,6,0.103000,7112
5260,317121.500000,5060.765300,1728,573,1864,6,0.103000,7112
5261,312555.500000,4964.271800,1728,558,1864,6,0.103000,7112
5262,307737.500000,5043.586600,1728,541,1864,6,0.106000,5096
5263,323833.500000,4935.259000,1737,531,1864,6,0.100000,7112
5264,330221.500000,5023.571200,1737,547,1864,5,0.102000,712
5265,325119.500000,5250.340750,1729,523,1864,5,0.107500,712
5266,320063.500000,5096.605750,1729,540,1381,5,0.102500,712
5267,328024.500000,5378.941500,1729,541,1864,5,0.110000,712
5268,327593.500000,5308.929500,1729,516,1381,5,0.110000,712
5269,333525.500000,5045.160750,1729,539,1864,5,0.102500,712
5270,333436.500000,5411.173500,1729,531,1864,5,0.110000,712
5271,336429.500000,5613.959500,1729,530,1864,5,0.115000,712
5272,331377.500000,5370.243500,1729,493,1381,5,0.110000,712
5273,329216.500000,5177.269250,1729,493,1864,5,0.107500,712
5274,325277.500000,5561.877000,1729,489,1864,5,0.115000,712
5275,323160.500000,5020.768250,1729,481,1864,5,0.102500,712
5276,320036.500000,5089.726500,1729,497,840,5,0.105000,712
5277,285063.500000,5396.613250,840,516,840,5,0.117500,712
5278,283837.500000,4409.469500,840,512,840,5,0.095000,712
5279,283860.500000,4505.693700,840,522,840,5,0.097000,712
5280,288073.500000,4061.518500,840,562,840,5,0.090000,712
5281,292481.500000,4323.084250,1737,550,840,5,0.092500,712
5282,291564.500000,4405.464000,1737,559,840,5,0.095000,712
5283,287384.500000,4459.937500,840,608,840,5,0.095000,712
5284,284803.500000,4436.474000,840,683,840,5,0.095000,832
5285,284416.500000,4294.648250,840,702,840,5,0.092500,824
5286,284908.500000,4898.501050,840,705,840,6,0.105500,5064
5287,286017.500000,4993.281250,840,716,840,5,0.107500,710
5288,285542.500000,4173.299500,1381,741,840,5,0.090000,710
5289,286053.500000,4174.582000,1381,750,840,5,0.090000,712
5290,287490.500000,3897.474250,1381,747,840,5,0.082500,713
5291,288381.500000,3709.507500,1381,737,840,5,0.080000,713
5292,287723.500000,3619.787750,1381,727,840,5,0.077500,824
5293,288439.500000,4198.619500,1381,702,840,5,0.090000,824
5294,288055.500000,4271.572750,1381,720,840,5,0.092500,712
5295,288387.500000,4513.350500,1381,701,840,5,0.095000,712
5296,288558.500000,4407.887250,1864,693,840,5,0.092500,712
5297,287814.500000,4834.855750,1381,678,840,5,0.102500,712
5298,288455.500000,4628.494750,1864,677,840,5,0.097500,712
5299,289708.500000,4875.713250,1864,649,840,5,0.102500,712
5300,293804.500000,4719.216250,1864,651,840,5,0.097500,832
5301,293555.500000,4431.575550,1864,641,840,6,0.090500,7112
5302,292575.500000,4750.459300,1864,618,840,6,0.098000,7112
5303,294444.500000,5179.949800,1864,599,840,6,0.108000,7112
5304,292842.500000,5376.744700,1864,650,840,5,0.112000,712
5305,291803.500000,5369.774700,1864,637,840,5,0.112000,712
5306,293633.500000,5412.919750,1864,607,840,5,0.112500,712
5307,291507.500000,4723.683000,1864,609,840,5,0.100000,836
5308,290145.500000,4776.037250,1864,629,840,5,0.102500,712
5309,287440.500000,3826.417000,1864,629,840,5,0.080000,712
5310,289016.500000,4076.937000,1864,598,840,5,0.085000,712
5311,287787.500000,4190.418750,1864,599,840,5,0.087500,712
5312,287423.500000,3970.245250,1864,614,840,5,0.082500,712
5313,289234.500000,3541.246700,1864,615,840,5,0.072000,712
5314,289880.500000,4030.787400,1864,612,840,5,0.084000,712
5315,288658.500000,4340.266200,1864,622,840,5,0.092000,824
5316,287946.500000,4304.034950,1381,621,840,5,0.089500,712
5317,286931.500000,3648.073500,1383,665,840,5,0.075000,824
5318,287855.500000,3971.513800,1381,617,840,6,0.083000,5096
5319,288099.500000,4330.615550,1864,591,840,6,0.090500,5096
5320,289835.500000,4280.506500,1864,598,840,5,0.090000,712
5321,290826.500000,4454.238250,1864,597,840,5,0.092500,712
5322,293633.500000,4529.631000,1864,594,840,5,0.095000,712
5323,293970.500000,3972.987750,1864,618,840,5,0.082500,712
5324,296165.500000,4218.459700,1864,630,840,5,0.087000,712
5325,296509.500000,3890.260450,1864,627,840,5,0.079500,712
5326,298803.500000,4236.826200,1864,620,840,5,0.087000,712
5327,298978.500000,3954.938800,1864,623,1381,6,0.083000,9288
5328,297703.500000,4178.019750,1864,631,840,5,0.087500,712
5329,298983.500000,4634.192250,1864,654,1381,5,0.097500,712
5330,298059.500000,3662.561000,1864,645,1381,5,0.075000,712
5331,295825.500000,3678.501000,1864,632,840,5,0.075000,712
5332,298285.500000,3983.880250,1864,644,1381,5,0.082500,820
5333,298526.500000,4454.171700,1864,651,1381,5,0.092000,820
5334,299113.500000,4973.629950,1864,647,1381,5,0.104500,712
5335,298526.500000,4618.548200,1864,643,840,5,0.097000,824
5336,294262.500000,4455.296950,1864,688,840,5,0.094500,712
5337,292583.500000,4174.981950,1864,701,840,5,0.089500,712
5338,294004.500000,4067.983450,1864,683,840,5,0.084500,832
5339,296779.500000,4172.327650,1864,645,840,5,0.086500,712
5340,299748.500000,4413.172150,1864,658,1381,5,0.091500,712
5341,301408.500000,4152.744600,1864,659,1381,5,0.086000,824
5342,299596.500000,4540.379950,1864,639,1381,6,0.094500,4072
5343,301793.500000,4257.120650,1864,670,1381,5,0.086500,712
5344,299865.500000,4033.008200,1864,658,1381,5,0.082000,712
5345,296481.500000,4284.866000,1864,625,840,5,0.090000,824
5346,296339.500000,4131.388750,1736,619,840,5,0.087500,824
5347,301858.500000,4673.342500,1736,592,840,5,0.100000,824
5348,304766.500000,4780.098500,1736,588,840,5,0.100000,832
5349,300623.500000,4611.616250,1736,629,840,5,0.097500,824
5350,306446.500000,3856.942500,1736,637,840,5,0.080000,822
5351,306879.500000,3703.299250,1736,648,840,5,0.077500,824
5352,308838.500000,3997.282750,1736,629,840,5,0.082500,824
5353,313987.500000,4074.594550,1736,610,840,6,0.085500,5064
5354,315248.500000,4148.012300,1736,628,840,6,0.088000,5064
5355,307221.500000,4186.024050,1736,631,840,6,0.090500,5064
5356,305388.500000,4180.915600,1736,646,840,6,0.091000,5064
5357,309260.500000,4212.170050,1736,632,840,6,0.090500,5096
5358,307367.500000,4212.049050,1736,640,840,6,0.090500,5096
5359,304831.500000,4470.466050,1736,625,840,6,0.095500,5096
5360,301124.500000,5013.046750,1736,627,840,6,0.107500,5096
5361,299959.500000,4658.019500,1736,674,840,6,0.100000,5096
5362,297595.500000,4508.726300,1736,681,840,6,0.098000,5096
5363,297241.500000,4958.314300,1736,696,840,6,0.108000,5096
5364,300015.500000,4989.226750,1736,711,840,5,0.107500,712
5365,298793.500000,4768.803250,1736,697,840,5,0.102500,712
5366,307989.500000,4816.832250,1736,669,840,5,0.102500,712
5367,306995.500000,4720.579500,1732,652,840,5,0.100000,712
5368,306515.500000,4272.254500,1736,647,840,5,0.090000,712
5369,310480.500000,4255.713500,1736,625,840,5,0.090000,712
5370,303134.500000,4335.558250,1736,646,840,5,0.092500,712
5371,294349.500000,4400.836000,1736,631,840,5,0.095000,712
5372,292135.500000,4658.130500,1736,654,840,5,0.100000,712
5373,285653.500000,4549.824750,1736,658,840,5,0.097500,712
5374,284268.500000,4663.957000,1383,641,840,5,0.100000,712
5375,284238.500000,4371.783250,1381,607,840,5,0.092500,712
5376,285710.500000,4143.702250,1736,598,840,5,0.087500,712
5377,291302.500000,4383.924250,1736,581,840,5,0.092500,712
5378,285720.500000,4169.501250,1736,600,840,5,0.087500,712
5379,289324.500000,4601.401750,1736,602,840,5,0.097500,712
5380,286382.500000,4283.980000,1736,610,840,5,0.090000,712
5381,293917.500000,4320.242500,1736,584,840,5,0.090000,712
5382,294132.500000,4564.465000,1736,581,840,5,0.095000,712
5383,293664.500000,5037.686500,1736,562,840,5,0.105000,712
5384,288341.500000,5066.860000,1736,551,840,5,0.105000,712
5385,289368.500000,4622.076000,1736,546,840,5,0.095000,712
5386,296381.500000,4489.474250,1736,515,840,5,0.092500,712
5387,297243.500000,4274.923700,1736,504,840,5,0.087000,712
5388,294760.500000,4983.375250,1736,494,1381,6,0.102500,4133
5389,294684.500000,5054.008000,1736,499,1381,6,0.105000,4133
5390,292932.500000,5090.514950,1736,496,1381,5,0.104500,712
5391,287315.500000,4779.237250,1381,492,1381,5,0.097500,712
5392,291810.500000,4440.064450,1728,478,1381,5,0.089500,712
5393,293078.500000,4912.661000,1728,515,1381,5,0.100000,712
5394,298173.500000,4725.329500,1728,518,1381,5,0.095000,712
5395,309176.500000,4900.976300,1728,507,1381,6,0.098000,4135
5396,302470.500000,5307.351250,1728,501,1381,5,0.107500,712
5397,299479.500000,5435.298050,1728,484,1381,6,0.110500,7112
5398,287905.500000,4735.487000,1381,496,1381,5,0.095000,712
5399,288623.500000,5030.598750,1381,525,840,5,0.102500,696
5400,288577.500000,4793.756000,1381,532,840,5,0.100000,712
5401,288744.500000,4834.706500,1381,543,840,5,0.100000,712
5402,290293.500000,4855.957000,840,560,1381,5,0.100000,712
5403,289786.500000,5127.601250,840,566,1381,5,0.107500,710
5404,290335.500000,5169.084750,840,557,1381,5,0.107500,710
5405,288366.500000,4870.778000,1381,562,840,5,0.100000,710
5406,288785.500000,4982.095250,840,570,840,5,0.102500,824
5407,291502.500000,5121.406000,840,563,1381,5,0.105000,712
5408,291611.500000,4209.150000,840,567,1381,5,0.085000,832
5409,296040.500000,4452.012000,1221,597,1381,5,0.090000,712
5410,303386.500000,4116.337800,1221,590,1381,6,0.083000,4101
5411,301968.500000,4026.476300,1221,565,1381,6,0.083000,4101
5412,308751.500000,4161.416050,1221,552,1381,6,0.085500,4101
5413,289657.500000,4194.245550,1864,561,1381,6,0.085500,4101
5414,290553.500000,4353.438550,1864,550,1381,6,0.090500,4101
5415,298462.500000,3994.426300,1720,549,1381,6,0.083000,4101
5416,296654.500000,4339.263550,1736,555,1381,6,0.090500,4101
5417,297662.500000,4327.763050,1736,559,840,6,0.090500,4101
5418,295437.500000,4181.719800,1736,573,840,6,0.088000,4101
5419,299519.500000,4163.601750,1736,590,840,6,0.087500,4101
5420,295059.500000,4337.376300,1728,599,840,6,0.093000,4101
5421,294998.500000,4476.268050,1728,609,840,6,0.095500,4101
5422,296818.500000,4831.452050,1736,640,840,6,0.105500,4101
5423,298902.500000,4630.266250,1736,650,840,6,0.102500,4101
5424,297424.500000,4572.877450,1736,648,840,5,0.099500,696
5425,290312.500000,4053.684200,1736,668,840,5,0.087000,712
5426,282399.500000,4209.889950,1720,665,840,5,0.089500,712
5427,282911.500000,4297.884200,1383,685,840,5,0.092000,712
5428,289723.500000,4612.057450,1736,678,840,5,0.099500,696
